model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Golf,2017,113000.0,Semi-Auto,12146,Diesel,145,72.4,1.6
 Golf,2019,143666.66666666666,Automatic,5488,Diesel,145,52.3,2.0
 Golf,2019,119333.33333333333,Manual,2421,Diesel,145,57.7,1.6
 Golf,2019,119333.33333333333,Manual,3981,Diesel,145,57.7,1.6
 Golf,2019,146666.66666666666,Manual,4434,Petrol,145,45.6,1.5
 Golf,2019,168333.33333333334,Semi-Auto,7344,Diesel,150,49.6,2.0
 Golf,2018,175666.66666666666,Manual,14953,Petrol,145,35.8,2.0
 Golf,2019,132333.33333333334,Manual,1219,Petrol,145,46.3,1.5
 Golf,2019,126666.66666666667,Manual,1201,Diesel,145,57.7,1.6
 Golf,2019,140666.66666666666,Manual,1972,Diesel,145,55.4,1.6
 Golf,2019,159666.66666666666,Semi-Auto,14,Diesel,145,52.3,2.0
 Golf,2019,185333.33333333334,Semi-Auto,24505,Petrol,150,37.7,2.0
 Golf,2019,172333.33333333334,Semi-Auto,20060,Petrol,150,44.8,2.0
 Golf,2016,67000.0,Manual,32099,Diesel,0,74.3,1.6
 Golf,2017,119333.33333333333,Manual,14151,Diesel,150,67.3,2.0
 Golf,2017,82000.0,Semi-Auto,41571,Diesel,20,70.6,1.6
 Golf,2017,148000.0,Semi-Auto,34858,Petrol,200,40.4,2.0
 Golf,2017,145666.66666666666,Semi-Auto,13075,Hybrid,0,188.3,1.4
 Golf,2017,86000.0,Manual,28207,Petrol,145,54.3,1.4
 Golf,2020,185666.66666666666,Manual,1244,Petrol,150,47.1,1.5
 Golf,2020,174333.33333333334,Semi-Auto,3546,Petrol,150,44.1,1.5
 Golf,2016,73666.66666666667,Manual,31704,Petrol,30,53.3,1.4
 Golf,2017,118000.0,Manual,32414,Diesel,145,58.9,2.0
 Golf,2019,222333.33333333334,Automatic,25,Petrol,145,32.8,2.0
 Golf,2017,145666.66666666666,Automatic,21977,Hybrid,135,156.9,1.4
 Golf,2019,146000.0,Semi-Auto,5446,Diesel,145,52.3,2.0
 Golf,2017,104333.33333333333,Semi-Auto,79710,Diesel,30,62.8,2.0
 Golf,2016,69666.66666666667,Semi-Auto,53964,Petrol,30,53.3,1.4
 Golf,2018,182000.0,Semi-Auto,11800,Petrol,150,39.8,2.0
 Golf,2016,122333.33333333333,Manual,21078,Petrol,200,39.8,2.0
 Golf,2016,85000.0,Semi-Auto,15500,Petrol,0,65.7,1.0
 Golf,2015,66000.0,Semi-Auto,48915,Diesel,30,62.8,2.0
 Golf,2013,48000.0,Manual,72599,Diesel,0,74.3,1.6
 Golf,2017,115000.0,Manual,32486,Diesel,20,67.3,2.0
 Golf,2017,77666.66666666667,Manual,54820,Diesel,20,68.9,2.0
 Golf,2017,81000.0,Manual,39384,Diesel,20,72.4,1.6
 Golf,2018,105333.33333333333,Manual,28619,Diesel,150,57.7,1.6
 Golf,2015,95666.66666666667,Manual,49328,Diesel,20,67.3,2.0
 Golf,2017,118000.0,Manual,34811,Diesel,30,60.1,2.0
 Golf,2016,65000.0,Manual,49222,Diesel,20,68.9,2.0
 Golf,2017,119333.33333333333,Manual,30530,Diesel,20,67.3,2.0
 Golf,2020,154666.66666666666,Manual,2000,Petrol,145,47.1,1.5
 Golf,2019,119333.33333333333,Manual,7000,Diesel,145,57.7,1.6
 Golf,2016,75666.66666666667,Semi-Auto,30661,Diesel,20,58.9,1.6
 Golf,2017,94333.33333333333,Semi-Auto,26368,Petrol,30,55.4,1.4
 Golf,2019,223666.66666666666,Automatic,25,Petrol,145,32.8,2.0
 Golf,2019,143666.66666666666,Semi-Auto,3296,Diesel,145,52.3,2.0
 Golf,2016,101000.0,Manual,45048,Diesel,20,67.3,2.0
 Golf,2017,70333.33333333333,Manual,61000,Diesel,145,64.2,2.0
 Golf,2019,108666.66666666667,Manual,5650,Diesel,145,57.7,1.6
 Golf,2016,134000.0,Semi-Auto,28406,Petrol,205,39.8,2.0
 Golf,2019,141333.33333333334,Manual,2857,Petrol,145,45.6,1.5
 Golf,2016,136333.33333333334,Semi-Auto,27058,Petrol,200,39.8,2.0
 Golf,2017,98000.0,Semi-Auto,9352,Diesel,20,58.9,1.6
 Golf,2015,77000.0,Manual,12496,Petrol,30,53.3,1.4
 Golf,2017,84000.0,Semi-Auto,32818,Diesel,20,70.6,1.6
 Golf,2016,102333.33333333333,Manual,39039,Diesel,20,67.3,2.0
 Golf,2017,91333.33333333333,Manual,24317,Petrol,150,54.3,1.4
 Golf,2017,130000.0,Semi-Auto,15931,Diesel,30,62.8,2.0
 Golf,2018,108666.66666666667,Semi-Auto,13352,Diesel,150,72.4,1.4
 Golf,2019,140666.66666666666,Semi-Auto,4607,Diesel,150,52.3,2.0
 Golf,2016,70333.33333333333,Manual,44566,Diesel,0,74.3,1.6
 Golf,2020,162000.0,Semi-Auto,229,Petrol,150,45.6,1.5
 Golf,2019,81000.0,Manual,12420,Petrol,150,49.6,1.0
 Golf,2019,83000.0,Manual,13495,Petrol,150,49.6,1.0
 Golf,2020,207000.0,Semi-Auto,100,Hybrid,145,44.8,1.5
 Golf,2020,203000.0,Semi-Auto,100,Hybrid,145,44.8,1.5
 Golf,2019,133000.0,Manual,4901,Diesel,145,57.7,1.6
 Golf,2019,210666.66666666666,Semi-Auto,4500,Petrol,150,32.8,2.0
 Golf,2017,98000.0,Manual,57709,Diesel,125,58.9,1.6
 Golf,2016,99000.0,Manual,36591,Diesel,30,58.9,2.0
 Golf,2019,143666.66666666666,Semi-Auto,2729,Diesel,150,52.3,2.0
 Golf,2019,128000.0,Manual,2755,Petrol,145,46.3,1.5
 Golf,2019,134333.33333333334,Manual,100,Petrol,145,50.4,1.5
 Golf,2020,149000.0,Manual,3960,Diesel,145,57.7,1.6
 Golf,2019,155666.66666666666,Semi-Auto,2926,Petrol,145,43.5,1.5
 Golf,2019,155666.66666666666,Semi-Auto,2250,Petrol,145,43.5,1.5
 Golf,2017,91333.33333333333,Manual,16035,Petrol,30,53.3,1.4
 Golf,2016,86000.0,Semi-Auto,11170,Petrol,30,53.3,1.4
 Golf,2020,260666.66666666666,Automatic,9918,Petrol,145,36.2,2.0
 Golf,2019,166000.0,Semi-Auto,6230,Diesel,145,52.3,2.0
 Golf,2019,142666.66666666666,Manual,100,Diesel,145,55.4,2.0
 Golf,2019,81000.0,Manual,14621,Petrol,145,49.6,1.0
 Golf,2016,73333.33333333333,Manual,26386,Diesel,0,74.3,1.6
 Golf,2018,148666.66666666666,Semi-Auto,20377,Hybrid,135,156.9,1.4
 Golf,2016,66666.66666666667,Manual,49550,Petrol,30,53.3,1.4
 Golf,2019,78000.0,Manual,14704,Petrol,150,49.6,1.0
 Golf,2020,164000.0,Semi-Auto,3521,Petrol,145,43.5,1.5
 Golf,2019,103333.33333333333,Semi-Auto,21541,Diesel,150,54.3,1.6
 Golf,2019,117000.0,Manual,3535,Diesel,145,57.7,1.6
 Golf,2019,134333.33333333334,Automatic,8380,Petrol,145,43.5,1.5
 Golf,2016,67666.66666666667,Manual,49835,Petrol,30,53.3,1.4
 Golf,2020,175333.33333333334,Semi-Auto,1000,Hybrid,150,44.8,1.5
 Golf,2016,69333.33333333333,Semi-Auto,45446,Diesel,30,62.8,2.0
 Golf,2019,131333.33333333334,Manual,5000,Petrol,145,50.4,1.5
 Golf,2019,241666.66666666666,Automatic,5000,Petrol,145,36.2,2.0
 Golf,2019,168000.0,Semi-Auto,5000,Petrol,145,44.1,1.5
 Golf,2016,85000.0,Semi-Auto,29374,Diesel,0,72.4,1.6
 Golf,2016,89333.33333333333,Manual,47576,Diesel,20,67.3,2.0
 Golf,2016,103333.33333333333,Semi-Auto,29451,Diesel,125,58.9,2.0
 Golf,2019,141333.33333333334,Automatic,5000,Petrol,145,44.8,1.5
 Golf,2019,125666.66666666667,Manual,1135,Diesel,145,57.7,1.6
 Golf,2015,76666.66666666667,Manual,11915,Diesel,20,68.9,2.0
 Golf,2019,258666.66666666666,Automatic,3652,Petrol,145,36.2,2.0
 Golf,2020,162000.0,Manual,1000,Petrol,150,49.6,1.5
 Golf,2019,153666.66666666666,Semi-Auto,6000,Petrol,150,43.5,1.5
 Golf,2019,128000.0,Manual,1000,Petrol,150,47.1,1.5
 Golf,2019,108666.66666666667,Manual,12271,Petrol,150,49.6,1.0
 Golf,2019,102333.33333333333,Manual,19364,Diesel,150,57.7,1.6
 Golf,2019,111666.66666666667,Manual,17462,Petrol,150,49.6,1.0
 Golf,2019,111666.66666666667,Semi-Auto,13823,Petrol,145,45.6,1.0
 Golf,2020,152333.33333333334,Manual,5000,Diesel,145,57.7,1.6
 Golf,2016,70666.66666666667,Manual,36000,Petrol,30,53.3,1.4
 Golf,2015,48000.0,Manual,85240,Diesel,0,74.3,1.6
 Golf,2014,52000.0,Manual,49303,Diesel,0,68.9,1.6
 Golf,2017,88000.0,Manual,20436,Petrol,145,54.3,1.4
 Golf,2014,73333.33333333333,Manual,66980,Diesel,20,67.3,2.0
 Golf,2016,50000.0,Manual,76520,Diesel,0,74.3,1.6
 Golf,2018,94333.33333333333,Manual,22000,Petrol,145,55.4,1.5
 Golf,2014,40333.333333333336,Manual,73488,Diesel,0,88.3,1.6
 Golf,2015,66666.66666666667,Manual,27350,Petrol,30,53.3,1.4
 Golf,2013,51333.333333333336,Manual,33020,Petrol,125,53.3,1.4
 Golf,2015,84000.0,Manual,46070,Diesel,20,67.3,2.0
 Golf,2019,210666.66666666666,Semi-Auto,12472,Petrol,145,37.7,2.0
 Golf,2019,149000.0,Manual,50,Diesel,145,55.4,2.0
 Golf,2016,130000.0,Semi-Auto,27456,Petrol,200,40.4,2.0
 Golf,2019,135333.33333333334,Manual,5000,Petrol,145,49.6,1.5
 Golf,2019,130333.33333333333,Manual,5783,Petrol,145,49.6,1.5
 Golf,2019,135333.33333333334,Manual,3543,Petrol,145,47.1,1.5
 Golf,2017,94333.33333333333,Semi-Auto,18186,Petrol,150,55.4,1.4
 Golf,2019,111666.66666666667,Manual,5025,Diesel,145,57.7,1.6
 Golf,2019,213000.0,Automatic,8421,Petrol,145,36.2,2.0
 Golf,2017,83000.0,Manual,32013,Diesel,0,74.3,1.6
 Golf,2015,55333.333333333336,Manual,40934,Diesel,0,88.3,1.6
 Golf,2015,74666.66666666667,Manual,8611,Petrol,30,53.3,1.4
 Golf,2019,231000.0,Automatic,9330,Petrol,145,36.2,2.0
 Golf,2017,147000.0,Semi-Auto,13397,Petrol,145,44.1,2.0
 Golf,2017,95666.66666666667,Manual,13610,Diesel,145,61.4,1.6
 Golf,2015,73333.33333333333,Semi-Auto,45021,Diesel,30,62.8,2.0
 Golf,2017,81000.0,Manual,30300,Petrol,150,58.9,1.0
 Golf,2017,87333.33333333333,Manual,24978,Diesel,0,74.3,1.6
 Golf,2015,89333.33333333333,Manual,72861,Petrol,145,47.1,2.0
 Golf,2017,97333.33333333333,Semi-Auto,26000,Petrol,30,53.3,1.4
 Golf,2016,106333.33333333333,Manual,14709,Diesel,20,67.3,2.0
 Golf,2016,120333.33333333333,Manual,30630,Petrol,205,39.8,2.0
 Golf,2016,65000.0,Manual,44030,Diesel,0,74.3,1.6
 Golf,2015,95666.66666666667,Manual,33050,Diesel,20,67.3,2.0
 Golf,2018,106666.66666666667,Semi-Auto,17440,Petrol,150,58.9,1.5
 Golf,2016,83000.0,Semi-Auto,18552,Petrol,30,53.3,1.4
 Golf,2019,90333.33333333333,Manual,15109,Diesel,150,57.7,1.6
 Golf,2019,90333.33333333333,Manual,15594,Diesel,150,57.7,1.6
 Golf,2019,154333.33333333334,Semi-Auto,7607,Diesel,145,49.6,2.0
 Golf,2019,145666.66666666666,Automatic,5000,Petrol,145,55.4,1.5
 Golf,2019,175666.66666666666,Automatic,8000,Diesel,145,52.3,2.0
 Golf,2019,168333.33333333334,Automatic,8000,Diesel,145,52.3,2.0
 Golf,2016,77000.0,Manual,18814,Petrol,30,53.3,1.4
 Golf,2019,249000.0,Automatic,7000,Petrol,145,32.8,2.0
 Golf,2017,84000.0,Manual,35000,Diesel,145,61.4,1.6
 Golf,2016,80000.0,Manual,14350,Petrol,30,53.3,1.4
 Golf,2017,90333.33333333333,Manual,29167,Petrol,30,53.3,1.4
 Golf,2017,148666.66666666666,Semi-Auto,20819,Hybrid,135,166.2,1.4
 Golf,2016,78000.0,Manual,23383,Petrol,30,53.3,1.4
 Golf,2015,111666.66666666667,Manual,46898,Petrol,200,39.8,2.0
 Golf,2017,87000.0,Manual,39897,Petrol,30,53.3,1.4
 Golf,2014,102333.33333333333,Semi-Auto,56100,Petrol,165,44.1,2.0
 Golf,2020,228666.66666666666,Semi-Auto,4000,Hybrid,135,141.3,1.4
 Golf,2019,142666.66666666666,Manual,9500,Diesel,145,55.4,1.6
 Golf,2018,98333.33333333333,Manual,19208,Petrol,145,54.3,1.4
 Golf,2015,61666.666666666664,Semi-Auto,66264,Petrol,30,56.5,1.4
 Golf,2015,67000.0,Manual,47599,Diesel,20,68.9,2.0
 Golf,2017,87333.33333333333,Manual,24290,Diesel,145,67.3,2.0
 Golf,2016,80000.0,Semi-Auto,25816,Petrol,0,65.7,1.0
 Golf,2016,134000.0,Semi-Auto,38420,Petrol,200,40.4,2.0
 Golf,2016,76666.66666666667,Manual,28000,Diesel,0,74.3,1.6
 Golf,2019,125666.66666666667,Manual,3000,Diesel,145,55.4,1.6
 Golf,2017,163000.0,Semi-Auto,21074,Petrol,145,39.2,2.0
 Golf,2015,115000.0,Manual,41443,Petrol,200,39.8,2.0
 Golf,2019,237333.33333333334,Semi-Auto,7000,Petrol,145,36.2,2.0
 Golf,2019,189333.33333333334,Semi-Auto,7000,Diesel,145,54.3,2.0
 Golf,2017,87000.0,Manual,27975,Petrol,30,53.3,1.4
 Golf,2019,136333.33333333334,Semi-Auto,6571,Petrol,145,43.5,1.5
 Golf,2017,136333.33333333334,Semi-Auto,24876,Diesel,30,62.8,2.0
 Golf,2019,87000.0,Manual,15155,Petrol,145,49.6,1.0
 Golf,2019,113000.0,Manual,9618,Diesel,145,57.7,1.6
 Golf,2019,87000.0,Manual,13148,Petrol,145,49.6,1.0
 Golf,2017,87000.0,Manual,25000,Petrol,145,58.9,1.0
 Golf,2016,83000.0,Manual,18378,Petrol,30,53.3,1.4
 Golf,2017,86000.0,Manual,15570,Petrol,30,53.3,1.4
 Golf,2019,196000.0,Semi-Auto,6634,Petrol,145,37.7,2.0
 Golf,2018,146000.0,Semi-Auto,38360,Diesel,145,57.7,2.0
 Golf,2015,60666.666666666664,Manual,41288,Diesel,0,68.9,1.6
 Golf,2018,154333.33333333334,Semi-Auto,26661,Petrol,150,44.8,2.0
 Golf,2015,45666.666666666664,Manual,80300,Diesel,0,74.3,1.6
 Golf,2013,54333.333333333336,Manual,28420,Petrol,125,53.3,1.4
 Golf,2015,68666.66666666667,Manual,24770,Petrol,30,53.3,1.4
 Golf,2019,119000.0,Manual,3900,Petrol,145,47.1,1.5
 Golf,2019,90333.33333333333,Manual,14810,Diesel,150,57.7,1.6
 Golf,2019,90333.33333333333,Manual,15173,Diesel,150,57.7,1.6
 Golf,2016,73666.66666666667,Manual,52703,Petrol,30,53.3,1.4
 Golf,2019,216000.0,Semi-Auto,3073,Petrol,145,32.8,2.0
 Golf,2019,122000.0,Manual,2506,Petrol,150,47.1,1.5
 Golf,2013,44000.0,Semi-Auto,86659,Petrol,30,56.5,1.4
 Golf,2019,156333.33333333334,Manual,5000,Diesel,145,62.8,2.0
 Golf,2019,153333.33333333334,Manual,5000,Diesel,145,62.8,2.0
 Golf,2016,73333.33333333333,Semi-Auto,43050,Diesel,30,62.8,2.0
 Golf,2017,140333.33333333334,Semi-Auto,20487,Hybrid,135,166.2,1.4
 Golf,2018,94666.66666666667,Manual,11332,Diesel,150,61.4,1.6
 Golf,2015,89333.33333333333,Manual,45994,Diesel,20,67.3,2.0
 Golf,2016,68666.66666666667,Manual,33404,Petrol,30,53.3,1.4
 Golf,2017,75666.66666666667,Manual,68625,Diesel,145,61.4,1.6
 Golf,2019,183000.0,Semi-Auto,10203,Diesel,145,49.6,2.0
 Golf,2019,216000.0,Semi-Auto,6121,Petrol,145,32.8,2.0
 Golf,2016,77000.0,Semi-Auto,52946,Petrol,0,65.7,1.0
 Golf,2019,127000.0,Semi-Auto,4077,Petrol,145,43.5,1.5
 Golf,2016,108666.66666666667,Semi-Auto,36664,Diesel,30,62.8,2.0
 Golf,2014,61666.666666666664,Semi-Auto,39000,Petrol,30,56.5,1.4
 Golf,2019,113666.66666666667,Manual,12044,Petrol,145,47.1,1.5
 Golf,2015,76000.0,Semi-Auto,26822,Petrol,30,53.3,1.4
 Golf,2016,86333.33333333333,Manual,17148,Diesel,0,74.3,1.6
 Golf,2013,54333.333333333336,Manual,56936,Diesel,20,68.9,2.0
 Golf,2017,84000.0,Semi-Auto,25386,Petrol,0,65.7,1.0
 Golf,2016,72333.33333333333,Manual,29723,Diesel,0,74.3,1.6
 Golf,2016,77666.66666666667,Manual,24397,Diesel,20,68.9,2.0
 Golf,2019,191666.66666666666,Semi-Auto,4956,Petrol,145,37.7,2.0
 Golf,2019,157666.66666666666,Automatic,10000,Diesel,145,52.3,2.0
 Golf,2017,83000.0,Manual,46000,Diesel,150,61.4,1.6
 Golf,2019,138333.33333333334,Semi-Auto,6500,Petrol,145,45.6,1.5
 Golf,2019,156333.33333333334,Semi-Auto,4500,Diesel,145,52.3,2.0
 Golf,2019,146666.66666666666,Semi-Auto,25,Petrol,145,44.1,1.5
 Golf,2019,128000.0,Manual,4321,Petrol,145,49.6,1.5
 Golf,2017,80000.0,Manual,44545,Diesel,20,68.9,2.0
 Golf,2017,154333.33333333334,Manual,13734,Petrol,200,39.8,2.0
 Golf,2015,118000.0,Semi-Auto,46784,Petrol,205,39.8,2.0
 Golf,2015,55333.333333333336,Manual,49633,Diesel,0,68.9,1.6
 Golf,2019,238333.33333333334,Semi-Auto,80,Petrol,145,36.2,2.0
 Golf,2019,130000.0,Manual,2956,Diesel,145,57.7,1.6
 Golf,2019,161666.66666666666,Manual,4280,Diesel,145,67.3,1.6
 Golf,2019,134333.33333333334,Semi-Auto,8219,Petrol,145,43.5,1.5
 Golf,2016,117000.0,Semi-Auto,25667,Diesel,30,62.8,2.0
 Golf,2017,142333.33333333334,Automatic,18365,Hybrid,135,166.2,1.4
 Golf,2016,73333.33333333333,Manual,30074,Diesel,0,74.3,1.6
 Golf,2019,182000.0,Semi-Auto,3014,Petrol,145,37.7,2.0
 Golf,2019,148666.66666666666,Manual,2500,Petrol,145,47.9,1.5
 Golf,2016,71666.66666666667,Manual,40263,Petrol,30,53.3,1.4
 Golf,2017,84000.0,Manual,46466,Petrol,20,60.1,1.4
 Golf,2017,113000.0,Semi-Auto,45400,Diesel,30,62.8,2.0
 Golf,2018,114666.66666666667,Semi-Auto,7968,Petrol,145,47.1,1.5
 Golf,2017,84000.0,Manual,40710,Diesel,145,61.4,1.6
 Golf,2017,73333.33333333333,Manual,53277,Diesel,0,74.3,1.6
 Golf,2020,195666.66666666666,Semi-Auto,1000,Petrol,145,44.1,1.5
 Golf,2018,144666.66666666666,Semi-Auto,26000,Hybrid,135,156.9,1.4
 Golf,2018,124666.66666666667,Manual,18103,Diesel,145,60.1,2.0
 Golf,2019,192666.66666666666,Semi-Auto,19026,Petrol,145,32.8,2.0
 Golf,2017,74666.66666666667,Manual,58909,Petrol,30,53.3,1.4
 Golf,2017,134333.33333333334,Semi-Auto,40321,Hybrid,135,156.9,1.4
 Golf,2017,157666.66666666666,Semi-Auto,19717,Petrol,200,39.8,2.0
 Golf,2017,130000.0,Semi-Auto,38571,Diesel,125,57.7,2.0
 Golf,2016,115000.0,Semi-Auto,24565,Diesel,30,62.8,2.0
 Golf,2019,179000.0,Semi-Auto,7231,Diesel,145,49.6,2.0
 Golf,2019,142333.33333333334,Semi-Auto,7647,Petrol,145,43.5,1.5
 Golf,2015,105333.33333333333,Manual,68483,Petrol,200,39.8,2.0
 Golf,2016,67666.66666666667,Manual,51176,Petrol,30,53.3,1.4
 Golf,2017,162000.0,Semi-Auto,8208,Hybrid,135,156.9,1.4
 Golf,2016,111666.66666666667,Semi-Auto,31000,Diesel,30,62.8,2.0
 Golf,2017,93333.33333333333,Semi-Auto,44700,Diesel,150,72.4,1.4
 Golf,2016,80000.0,Semi-Auto,38349,Petrol,0,65.7,1.0
 Golf,2019,118000.0,Manual,2500,Petrol,145,47.1,1.5
 Golf,2016,121333.33333333333,Semi-Auto,34900,Petrol,160,44.1,2.0
 Golf,2017,98333.33333333333,Semi-Auto,17660,Petrol,145,55.4,1.4
 Golf,2016,92333.33333333333,Manual,23814,Petrol,30,58.9,1.4
 Golf,2017,98000.0,Semi-Auto,26000,Diesel,145,72.4,1.6
 Golf,2020,160666.66666666666,Manual,5000,Diesel,145,57.7,1.6
 Golf,2020,222333.33333333334,Semi-Auto,6000,Petrol,145,37.7,2.0
 Golf,2017,140666.66666666666,Semi-Auto,20742,Diesel,30,62.8,2.0
 Golf,2016,77000.0,Semi-Auto,47784,Petrol,30,53.3,1.4
 Golf,2019,135333.33333333334,Semi-Auto,2000,Petrol,145,44.8,1.5
 Golf,2019,177666.66666666666,Semi-Auto,9342,Diesel,145,52.3,2.0
 Golf,2020,253333.33333333334,Semi-Auto,2500,Petrol,145,37.7,2.0
 Golf,2017,133000.0,Manual,22500,Diesel,20,67.3,2.0
 Golf,2019,132333.33333333334,Semi-Auto,2500,Petrol,145,45.6,1.0
 Golf,2019,138333.33333333334,Manual,2500,Diesel,145,57.7,1.6
 Golf,2019,128000.0,Manual,2500,Petrol,145,47.1,1.5
 Golf,2019,138333.33333333334,Manual,2500,Diesel,145,57.7,1.6
 Golf,2019,160666.66666666666,Semi-Auto,12224,Diesel,145,49.6,2.0
 Golf,2017,98333.33333333333,Manual,14800,Petrol,30,53.3,1.4
 Golf,2015,80000.0,Semi-Auto,39189,Petrol,20,60.1,1.4
 Golf,2017,96333.33333333333,Semi-Auto,14769,Petrol,0,65.7,1.0
 Golf,2017,104666.66666666667,Semi-Auto,12985,Petrol,30,53.3,1.4
 Golf,2018,133333.33333333334,Semi-Auto,9500,Petrol,145,55.4,1.5
 Golf,2019,123000.0,Manual,5250,Petrol,145,47.1,1.5
 Golf,2015,64000.0,Manual,28912,Diesel,0,74.3,1.6
 Golf,2015,86333.33333333333,Manual,51220,Diesel,20,67.3,2.0
 Golf,2015,108666.66666666667,Manual,37470,Petrol,200,39.8,2.0
 Golf,2014,52000.0,Semi-Auto,65090,Diesel,20,72.4,1.6
 Golf,2016,68000.0,Manual,29140,Diesel,0,74.3,1.6
 Golf,2016,114000.0,Semi-Auto,46941,Petrol,205,39.8,2.0
 Golf,2016,95666.66666666667,Manual,37475,Diesel,20,67.3,2.0
 Golf,2018,154333.33333333334,Semi-Auto,27300,Petrol,145,44.1,2.0
 Golf,2017,165000.0,Manual,17790,Petrol,150,35.8,2.0
 Golf,2017,94333.33333333333,Semi-Auto,19159,Petrol,0,65.7,1.0
 Golf,2019,122000.0,Manual,2500,Petrol,145,49.6,1.0
 Golf,2019,138333.33333333334,Manual,2500,Diesel,145,57.7,1.6
 Golf,2019,145666.66666666666,Manual,2500,Petrol,145,45.6,1.5
 Golf,2019,125000.0,Manual,2500,Petrol,145,49.6,1.0
 Golf,2019,130000.0,Manual,2500,Diesel,145,57.7,1.6
 Golf,2019,125000.0,Manual,2500,Petrol,145,49.6,1.0
 Golf,2019,145666.66666666666,Manual,6017,Petrol,150,45.6,1.5
 Golf,2019,152666.66666666666,Manual,2500,Petrol,145,45.6,1.5
 Golf,2016,79000.0,Semi-Auto,30525,Petrol,30,53.3,1.4
 Golf,2019,201333.33333333334,Semi-Auto,7707,Petrol,150,32.8,2.0
 Golf,2018,189333.33333333334,Semi-Auto,19052,Petrol,145,39.8,2.0
 Golf,2019,155666.66666666666,Semi-Auto,6000,Petrol,145,43.5,1.5
 Golf,2016,127666.66666666667,Semi-Auto,33833,Petrol,160,44.1,2.0
 Golf,2017,139333.33333333334,Semi-Auto,22666,Diesel,145,57.7,2.0
 Golf,2016,95333.33333333333,Manual,16838,Petrol,20,60.1,1.4
 Golf,2019,137333.33333333334,Manual,5999,Diesel,145,54.3,2.0
 Golf,2019,128000.0,Automatic,5999,Petrol,145,43.5,1.5
 Golf,2019,222333.33333333334,Automatic,25,Petrol,145,32.8,2.0
 Golf,2019,194666.66666666666,Automatic,10892,Petrol,145,32.8,2.0
 Golf,2018,165000.0,Semi-Auto,17171,Petrol,145,44.8,2.0
 Golf,2016,101000.0,Manual,38353,Diesel,20,67.3,2.0
 Golf,2017,104666.66666666667,Manual,14086,Petrol,30,53.3,1.4
 Golf,2016,83000.0,Semi-Auto,36251,Petrol,30,53.3,1.4
 Golf,2019,147000.0,Semi-Auto,25049,Diesel,145,49.6,2.0
 Golf,2019,210666.66666666666,Semi-Auto,25,Petrol,145,32.8,2.0
 Golf,2018,154333.33333333334,Semi-Auto,11095,Petrol,150,44.1,2.0
 Golf,2018,137333.33333333334,Manual,30238,Petrol,150,44.1,2.0
 Golf,2018,154333.33333333334,Semi-Auto,10548,Petrol,150,44.1,2.0
 Golf,2018,124000.0,Manual,9347,Petrol,145,55.4,1.5
 Golf,2017,100000.0,Semi-Auto,19801,Diesel,20,67.3,2.0
 Golf,2019,182000.0,Semi-Auto,4280,Petrol,145,37.7,2.0
 Golf,2018,175666.66666666666,Semi-Auto,14936,Petrol,145,39.8,2.0
 Golf,2017,168333.33333333334,Manual,4906,Petrol,145,35.8,2.0
 Golf,2015,110666.66666666667,Manual,40674,Petrol,200,39.8,2.0
 Golf,2019,146000.0,Semi-Auto,6889,Diesel,145,52.3,2.0
 Golf,2019,126666.66666666667,Manual,5210,Diesel,145,55.4,1.6
 Golf,2016,78000.0,Semi-Auto,41424,Petrol,30,53.3,1.4
 Golf,2019,155666.66666666666,Semi-Auto,6000,Petrol,145,43.5,1.5
 Golf,2019,157666.66666666666,Manual,6000,Diesel,145,62.8,2.0
 Golf,2018,127666.66666666667,Manual,20951,Diesel,145,60.1,2.0
 Golf,2015,80000.0,Semi-Auto,33765,Petrol,30,58.9,1.4
 Golf,2016,70333.33333333333,Manual,34570,Diesel,0,74.3,1.6
 Golf,2016,86333.33333333333,Semi-Auto,23686,Diesel,30,62.8,2.0
 Golf,2015,118000.0,Manual,33186,Petrol,200,39.8,2.0
 Golf,2017,139333.33333333334,Automatic,16500,Hybrid,135,166.2,1.4
 Golf,2017,109666.66666666667,Semi-Auto,9297,Petrol,145,58.9,1.5
 Golf,2019,147000.0,Semi-Auto,1302,Diesel,145,52.3,2.0
 Golf,2019,111666.66666666667,Semi-Auto,14122,Petrol,145,42.2,1.5
 Golf,2019,141333.33333333334,Semi-Auto,5398,Petrol,145,43.5,1.5
 Golf,2017,69333.33333333333,Manual,63544,Diesel,145,67.3,1.6
 Golf,2018,101333.33333333333,Manual,25600,Petrol,145,58.9,1.5
 Golf,2019,238333.33333333334,Automatic,3500,Petrol,145,36.2,2.0
 Golf,2019,152333.33333333334,Manual,2500,Diesel,145,62.8,2.0
 Golf,2017,162000.0,Semi-Auto,9444,Hybrid,140,156.9,1.4
 Golf,2019,258666.66666666666,Automatic,2500,Petrol,145,32.8,2.0
 Golf,2017,124666.66666666667,Manual,27125,Diesel,20,67.3,2.0
 Golf,2016,81000.0,Automatic,24267,Diesel,20,58.9,1.6
 Golf,2019,189333.33333333334,Manual,6000,Petrol,145,37.2,2.0
 Golf,2019,95666.66666666667,Manual,15036,Diesel,150,57.7,1.6
 Golf,2019,145666.66666666666,Manual,6157,Petrol,145,45.6,1.5
 Golf,2019,122000.0,Manual,7553,Petrol,145,47.1,1.5
