model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 X1,2015,64000.0,Manual,43877,Diesel,165,51.4,2.0
 4 Series,2014,95666.66666666667,Semi-Auto,43000,Diesel,150,56.5,2.0
 3 Series,2015,85000.0,Semi-Auto,54695,Diesel,125,58.9,2.0
 3 Series,2017,98000.0,Manual,25345,Petrol,150,48.7,2.0
 5 Series,2014,89333.33333333333,Semi-Auto,80500,Diesel,125,57.6,2.0
 6 Series,2017,185666.66666666666,Automatic,25338,Diesel,200,49.6,3.0
 3 Series,2015,73333.33333333333,Automatic,57855,Petrol,200,43.5,2.0
 X4,2014,124333.33333333333,Automatic,67975,Diesel,200,47.9,3.0
 X6,2018,285000.0,Semi-Auto,4015,Diesel,145,47.1,3.0
 3 Series,2018,151000.0,Semi-Auto,20369,Diesel,145,60.1,2.0
 3 Series,2013,70333.33333333333,Manual,27000,Diesel,30,61.4,2.0
 X5,2017,253000.0,Automatic,22306,Diesel,145,47.1,3.0
 4 Series,2015,140666.66666666666,Semi-Auto,21803,Diesel,165,49.6,3.0
 7 Series,2017,210666.66666666666,Semi-Auto,34017,Diesel,125,57.6,3.0
 5 Series,2016,76666.66666666667,Manual,69850,Diesel,30,65.7,2.0
 1 Series,2013,53333.333333333336,Manual,71797,Diesel,30,65.7,2.0
 3 Series,2018,133000.0,Semi-Auto,21010,Diesel,150,62.8,2.0
 6 Series,2016,159666.66666666666,Semi-Auto,30252,Diesel,200,49.6,3.0
 3 Series,2017,130000.0,Semi-Auto,29999,Diesel,145,64.2,2.0
 4 Series,2017,130000.0,Automatic,33683,Diesel,30,65.7,2.0
 X5,2013,156000.0,Automatic,64979,Diesel,200,45.6,3.0
 X1,2017,126666.66666666667,Semi-Auto,36687,Diesel,125,57.6,2.0
 4 Series,2015,86333.33333333333,Manual,73581,Diesel,30,62.8,2.0
 3 Series,2015,89333.33333333333,Automatic,37087,Diesel,125,61.4,2.0
 X5,2014,145333.33333333334,Automatic,38000,Diesel,200,45.6,3.0
 5 Series,2016,105333.33333333333,Semi-Auto,32998,Diesel,125,60.1,2.0
 3 Series,2015,121666.66666666667,Automatic,34089,Diesel,160,51.4,3.0
 3 Series,2014,82000.0,Semi-Auto,63592,Diesel,125,60.1,2.0
 3 Series,2019,189333.33333333334,Semi-Auto,14572,Diesel,145,48.7,2.0
 6 Series,2019,369333.3333333333,Automatic,9000,Diesel,145,42.2,2.0
 X1,2017,119333.33333333333,Semi-Auto,22000,Diesel,145,65.7,2.0
 X1,2017,105333.33333333333,Manual,33600,Diesel,150,68.9,2.0
 X1,2016,111666.66666666667,Manual,25000,Diesel,125,58.9,2.0
 5 Series,2014,106333.33333333333,Semi-Auto,42313,Diesel,145,55.4,3.0
 X4,2018,238333.33333333334,Semi-Auto,14777,Diesel,145,42.8,2.0
 3 Series,2018,210666.66666666666,Semi-Auto,1426,Petrol,145,41.5,3.0
 M6,2016,271333.3333333333,Semi-Auto,26642,Petrol,555,28.5,4.4
 X1,2016,121333.33333333333,Semi-Auto,26098,Diesel,125,57.6,2.0
 3 Series,2014,92666.66666666667,Semi-Auto,41419,Petrol,200,42.2,2.0
 X1,2017,133000.0,Semi-Auto,27720,Diesel,125,57.6,2.0
 X3,2015,133000.0,Semi-Auto,34104,Diesel,145,54.3,2.0
 1 Series,2019,154333.33333333334,Semi-Auto,14720,Diesel,145,67.3,2.0
 5 Series,2017,160666.66666666666,Semi-Auto,11303,Diesel,145,65.7,2.0
 5 Series,2016,70333.33333333333,Manual,85635,Diesel,30,65.7,2.0
 4 Series,2016,112333.33333333333,Semi-Auto,73921,Diesel,160,51.4,3.0
 4 Series,2015,113666.66666666667,Automatic,67958,Diesel,160,51.4,3.0
 5 Series,2016,87333.33333333333,Automatic,61989,Diesel,20,68.9,2.0
 4 Series,2016,92666.66666666667,Manual,43052,Diesel,30,62.8,2.0
 1 Series,2015,83000.0,Automatic,31384,Diesel,30,65.7,2.0
 3 Series,2015,92666.66666666667,Semi-Auto,55024,Diesel,30,62.8,2.0
 3 Series,2015,67000.0,Manual,59020,Diesel,125,57.6,2.0
 X5,2015,170333.33333333334,Automatic,69358,Diesel,200,47.1,3.0
 X3,2014,89333.33333333333,Semi-Auto,33655,Diesel,165,50.4,2.0
 3 Series,2015,64000.0,Manual,85515,Diesel,20,68.9,2.0
 2 Series,2018,137333.33333333334,Automatic,7460,Diesel,145,47.1,2.0
 X3,2014,100000.0,Automatic,51362,Diesel,145,54.3,2.0
 X1,2016,109666.66666666667,Manual,22197,Diesel,125,58.9,2.0
 1 Series,2017,164333.33333333334,Semi-Auto,19479,Petrol,200,39.8,3.0
 1 Series,2017,164333.33333333334,Semi-Auto,24999,Petrol,200,39.8,3.0
 2 Series,2015,74666.66666666667,Manual,22812,Diesel,20,74.3,1.5
 2 Series,2016,138333.33333333334,Semi-Auto,24790,Petrol,265,37.2,3.0
 6 Series,2017,203333.33333333334,Semi-Auto,18895,Diesel,145,51.4,3.0
 4 Series,2019,209666.66666666666,Semi-Auto,2145,Diesel,145,58.9,2.0
 1 Series,2015,92666.66666666667,Manual,25640,Diesel,30,62.8,2.0
 1 Series,2019,125666.66666666667,Semi-Auto,11804,Diesel,145,70.6,2.0
 3 Series,2019,160666.66666666666,Semi-Auto,12226,Diesel,145,62.8,2.0
 3 Series,2019,156333.33333333334,Semi-Auto,13004,Diesel,145,67.3,2.0
 1 Series,2016,102333.33333333333,Semi-Auto,21914,Diesel,30,65.7,2.0
 2 Series,2019,141333.33333333334,Automatic,8177,Hybrid,135,148.7,1.5
 3 Series,2015,76666.66666666667,Semi-Auto,47742,Diesel,30,67.3,2.0
 3 Series,2018,140666.66666666666,Automatic,20610,Petrol,145,48.7,2.0
 3 Series,2019,210666.66666666666,Semi-Auto,3941,Petrol,145,41.5,2.0
 1 Series,2017,171666.66666666666,Semi-Auto,12453,Petrol,145,39.8,3.0
 3 Series,2017,113000.0,Manual,26575,Diesel,30,64.2,2.0
 3 Series,2017,103666.66666666667,Semi-Auto,42114,Petrol,125,51.4,1.5
 1 Series,2016,83000.0,Manual,18824,Diesel,20,70.6,2.0
 5 Series,2018,167000.0,Automatic,17280,Diesel,145,68.9,2.0
 3 Series,2017,140666.66666666666,Semi-Auto,17347,Hybrid,140,134.5,2.0
 1 Series,2015,78666.66666666667,Semi-Auto,46242,Diesel,30,62.8,2.0
 1 Series,2018,119333.33333333333,Manual,14164,Petrol,145,46.3,2.0
 1 Series,2016,98333.33333333333,Semi-Auto,11239,Diesel,20,68.9,1.5
 2 Series,2019,137333.33333333334,Semi-Auto,5045,Diesel,145,51.4,2.0
 2 Series,2018,128000.0,Semi-Auto,7762,Petrol,150,50.4,1.5
 3 Series,2015,98333.33333333333,Semi-Auto,92308,Diesel,150,54.3,3.0
 3 Series,2015,80000.0,Semi-Auto,57209,Diesel,125,61.4,2.0
 X1,2016,113000.0,Semi-Auto,47027,Diesel,145,55.4,2.0
 2 Series,2017,102333.33333333333,Manual,10511,Diesel,150,68.9,2.0
 3 Series,2017,125666.66666666667,Semi-Auto,16965,Petrol,145,46.3,2.0
 M4,2015,207000.0,Manual,37538,Petrol,325,32.1,3.0
 3 Series,2019,181000.0,Semi-Auto,21544,Petrol,145,42.2,2.0
 1 Series,2017,100000.0,Manual,32015,Diesel,145,68.9,2.0
 3 Series,2016,132333.33333333334,Semi-Auto,41200,Diesel,150,53.3,3.0
 2 Series,2019,167000.0,Automatic,3479,Hybrid,135,113.0,1.5
 3 Series,2018,152333.33333333334,Semi-Auto,12008,Petrol,145,48.7,2.0
 3 Series,2017,113000.0,Semi-Auto,23715,Diesel,150,65.7,2.0
 1 Series,2017,164333.33333333334,Semi-Auto,31544,Petrol,145,39.8,3.0
 1 Series,2017,164333.33333333334,Semi-Auto,31544,Petrol,145,39.8,3.0
 5 Series,2014,73333.33333333333,Manual,65000,Diesel,125,57.6,2.0
 X1,2017,124666.66666666667,Manual,24485,Diesel,125,58.9,2.0
 5 Series,2013,67000.0,Semi-Auto,83000,Diesel,125,57.6,2.0
 X4,2017,161666.66666666666,Semi-Auto,35000,Diesel,150,54.3,2.0
 3 Series,2018,114000.0,Manual,37025,Diesel,150,67.3,2.0
 3 Series,2015,111333.33333333333,Semi-Auto,59204,Diesel,200,49.6,3.0
 4 Series,2017,187000.0,Semi-Auto,20398,Diesel,145,50.4,3.0
 4 Series,2017,143666.66666666666,Semi-Auto,19151,Diesel,145,65.7,2.0
 4 Series,2016,125666.66666666667,Semi-Auto,29958,Diesel,30,65.7,2.0
 4 Series,2017,147000.0,Semi-Auto,16448,Diesel,145,65.7,2.0
 4 Series,2017,149000.0,Semi-Auto,8161,Diesel,145,65.7,2.0
 1 Series,2016,86000.0,Manual,34281,Diesel,20,70.6,1.5
 4 Series,2016,126666.66666666667,Semi-Auto,21972,Diesel,30,65.7,2.0
 3 Series,2019,183000.0,Semi-Auto,5714,Diesel,145,52.3,2.0
 4 Series,2016,108666.66666666667,Manual,29564,Diesel,30,62.8,2.0
 X5,2016,234333.33333333334,Automatic,36804,Diesel,235,42.8,3.0
 3 Series,2017,116000.0,Semi-Auto,58081,Diesel,145,64.2,2.0
 1 Series,2016,67666.66666666667,Manual,37500,Diesel,20,72.4,1.5
 5 Series,2017,183333.33333333334,Semi-Auto,17231,Diesel,145,53.3,3.0
 3 Series,2015,76666.66666666667,Semi-Auto,52385,Petrol,165,47.1,2.0
 1 Series,2016,89333.33333333333,Semi-Auto,42565,Diesel,30,62.8,2.0
 M6,2016,280000.0,Semi-Auto,19000,Petrol,555,27.4,4.4
 4 Series,2017,195000.0,Semi-Auto,13543,Diesel,160,50.4,3.0
 X5,2015,184666.66666666666,Automatic,43344,Diesel,200,47.1,3.0
 4 Series,2015,86333.33333333333,Manual,42348,Petrol,200,40.4,2.0
 X5,2015,163333.33333333334,Automatic,41622,Diesel,200,47.9,3.0
 2 Series,2018,123333.33333333333,Semi-Auto,11056,Diesel,145,64.2,2.0
 M4,2017,262666.6666666667,Semi-Auto,17834,Petrol,145,34.0,3.0
 1 Series,2017,171666.66666666666,Semi-Auto,4775,Petrol,200,39.8,3.0
 X2,2019,233000.0,Semi-Auto,3673,Petrol,145,34.0,2.0
 X7,2019,519333.3333333333,Semi-Auto,3218,Diesel,145,33.6,3.0
 4 Series,2019,174666.66666666666,Semi-Auto,3689,Diesel,145,65.7,2.0
 3 Series,2015,124333.33333333333,Semi-Auto,38249,Diesel,160,51.4,3.0
 4 Series,2016,89333.33333333333,Semi-Auto,49922,Petrol,160,44.1,2.0
 4 Series,2016,113000.0,Semi-Auto,22868,Petrol,160,45.6,2.0
 3 Series,2019,227666.66666666666,Semi-Auto,103,Diesel,145,52.3,2.0
 M6,2015,258666.66666666666,Semi-Auto,34017,Petrol,555,28.5,4.4
 X1,2017,158666.66666666666,Semi-Auto,17195,Diesel,145,60.1,2.0
 2 Series,2017,122333.33333333333,Semi-Auto,34247,Diesel,30,65.7,2.0
 1 Series,2019,185333.33333333334,Manual,5446,Diesel,145,53.3,2.0
 X2,2019,189333.33333333334,Manual,103,Diesel,145,55.4,2.0
 X2,2019,229000.0,Semi-Auto,103,Petrol,145,34.0,2.0
 X1,2016,107666.66666666667,Manual,32383,Diesel,20,68.9,2.0
 X1,2019,187333.33333333334,Semi-Auto,5085,Diesel,145,60.1,2.0
 3 Series,2019,183000.0,Semi-Auto,4826,Diesel,145,60.1,2.0
 7 Series,2019,354666.6666666667,Semi-Auto,2212,Diesel,145,42.2,3.0
 1 Series,2016,140666.66666666666,Semi-Auto,15921,Petrol,235,37.7,3.0
 6 Series,2017,213000.0,Semi-Auto,6245,Diesel,145,51.4,3.0
 X3,2016,152666.66666666666,Semi-Auto,44588,Diesel,200,47.9,3.0
 4 Series,2017,187000.0,Semi-Auto,19266,Diesel,145,49.6,3.0
 i8,2018,391666.6666666667,Automatic,11278,Hybrid,135,134.5,1.5
 1 Series,2017,172666.66666666666,Semi-Auto,16798,Petrol,200,39.8,3.0
 1 Series,2017,166666.66666666666,Semi-Auto,12969,Petrol,145,39.8,3.0
 1 Series,2019,216000.0,Semi-Auto,6499,Petrol,145,34.5,2.0
 1 Series,2019,171333.33333333334,Manual,7830,Petrol,145,41.5,1.5
 2 Series,2019,174666.66666666666,Semi-Auto,2567,Diesel,145,48.7,2.0
 5 Series,2019,208666.66666666666,Semi-Auto,3901,Petrol,145,46.3,2.0
 X2,2019,191666.66666666666,Semi-Auto,3469,Diesel,145,58.9,2.0
 X5,2019,350000.0,Semi-Auto,7030,Diesel,145,37.7,3.0
 5 Series,2019,252000.0,Semi-Auto,11432,Diesel,145,51.4,3.0
 3 Series,2015,127666.66666666667,Semi-Auto,22358,Diesel,145,56.5,3.0
 X1,2017,113000.0,Manual,26055,Diesel,20,68.9,2.0
 1 Series,2017,110666.66666666667,Manual,10966,Diesel,150,65.7,2.0
 X3,2020,405666.6666666667,Semi-Auto,101,Hybrid,135,5.5,2.0
 3 Series,2015,118333.33333333333,Semi-Auto,38399,Diesel,145,56.5,3.0
 3 Series,2016,113000.0,Semi-Auto,27840,Hybrid,0,134.5,2.0
 3 Series,2016,149000.0,Semi-Auto,20756,Diesel,145,56.5,3.0
 X1,2016,107666.66666666667,Automatic,46344,Diesel,145,55.4,2.0
 5 Series,2014,120666.66666666667,Automatic,40267,Diesel,200,48.7,3.0
 5 Series,2016,120333.33333333333,Semi-Auto,35404,Diesel,160,51.4,2.0
 4 Series,2020,364000.0,Semi-Auto,101,Diesel,145,60.1,2.0
 2 Series,2020,229666.66666666666,Manual,101,Petrol,145,40.4,1.5
 X4,2020,456666.6666666667,Semi-Auto,117,Diesel,145,40.9,3.0
 X5,2020,479000.0,Semi-Auto,117,Diesel,145,36.7,3.0
 3 Series,2020,307666.6666666667,Semi-Auto,319,Petrol,145,42.2,2.0
 3 Series,2020,453000.0,Semi-Auto,347,Petrol,145,33.6,3.0
 X1,2016,106333.33333333333,Manual,34393,Diesel,125,58.9,2.0
 7 Series,2014,98333.33333333333,Automatic,59640,Diesel,160,50.4,3.0
 3 Series,2017,125666.66666666667,Automatic,22170,Diesel,145,60.1,2.0
 1 Series,2017,91333.33333333333,Manual,16627,Petrol,145,53.3,1.5
 3 Series,2017,164333.33333333334,Semi-Auto,19822,Diesel,145,53.3,3.0
 1 Series,2016,120666.66666666667,Manual,24311,Petrol,300,35.3,3.0
 3 Series,2015,118333.33333333333,Semi-Auto,28321,Diesel,145,53.3,3.0
 5 Series,2017,161666.66666666666,Automatic,14295,Diesel,145,55.4,2.0
 X5,2016,239000.0,Automatic,20708,Diesel,235,42.8,3.0
 X5,2013,150333.33333333334,Automatic,51500,Diesel,200,45.6,3.0
 3 Series,2019,155333.33333333334,Semi-Auto,10178,Diesel,145,55.4,2.0
 3 Series,2019,157666.66666666666,Semi-Auto,10142,Diesel,145,55.4,2.0
 X2,2019,198000.0,Automatic,123,Diesel,145,47.9,2.0
 X2,2019,201333.33333333334,Automatic,123,Diesel,145,50.4,2.0
 3 Series,2019,156333.33333333334,Semi-Auto,7944,Diesel,145,55.4,2.0
 1 Series,2017,117000.0,Semi-Auto,30500,Diesel,150,67.3,2.0
 3 Series,2019,182000.0,Automatic,5948,Petrol,145,42.2,2.0
 X2,2019,182000.0,Automatic,4472,Diesel,145,50.4,2.0
 3 Series,2019,206666.66666666666,Automatic,3412,Diesel,145,52.3,2.0
 1 Series,2017,102333.33333333333,Semi-Auto,33242,Diesel,20,70.6,2.0
 7 Series,2018,245000.0,Semi-Auto,39196,Diesel,145,54.3,3.0
 4 Series,2019,240000.0,Semi-Auto,6903,Diesel,145,49.6,3.0
 X3,2016,140666.66666666666,Semi-Auto,30057,Diesel,145,54.3,2.0
 X2,2019,210666.66666666666,Automatic,123,Diesel,145,48.7,2.0
 X2,2019,208666.66666666666,Automatic,123,Diesel,145,48.7,2.0
 X2,2019,208666.66666666666,Automatic,123,Diesel,145,48.7,2.0
 X2,2019,208666.66666666666,Automatic,123,Diesel,145,48.7,2.0
 X2,2019,208666.66666666666,Automatic,123,Diesel,145,48.7,2.0
 4 Series,2019,231666.66666666666,Automatic,1938,Petrol,145,41.5,3.0
 1 Series,2018,122000.0,Semi-Auto,8846,Petrol,145,37.2,1.5
 1 Series,2018,121000.0,Semi-Auto,9673,Petrol,145,37.2,1.5
 X1,2019,166000.0,Manual,2425,Petrol,145,51.4,1.5
 X1,2020,230000.0,Semi-Auto,2000,Diesel,145,47.9,2.0
 2 Series,2020,230000.0,Semi-Auto,1500,Petrol,145,47.9,2.0
 1 Series,2016,92666.66666666667,Manual,34944,Diesel,30,62.8,2.0
 2 Series,2017,123333.33333333333,Manual,11237,Petrol,145,44.1,2.0
 4 Series,2015,84000.0,Manual,71179,Diesel,30,62.8,2.0
 1 Series,2014,123000.0,Semi-Auto,35481,Petrol,235,37.7,3.0
 2 Series,2019,137333.33333333334,Automatic,4013,Petrol,145,53.3,1.5
 1 Series,2017,139333.33333333334,Automatic,15867,Diesel,145,61.4,2.0
 1 Series,2018,121000.0,Semi-Auto,9993,Petrol,145,37.2,1.5
 X1,2018,172333.33333333334,Semi-Auto,11253,Diesel,145,60.1,2.0
 X1,2017,140666.66666666666,Semi-Auto,19396,Petrol,160,44.8,2.0
 X3,2019,333666.6666666667,Semi-Auto,3844,Diesel,145,36.7,3.0
 1 Series,2019,194666.66666666666,Manual,123,Diesel,145,53.3,2.0
 1 Series,2019,225666.66666666666,Automatic,123,Diesel,145,48.7,2.0
 X2,2019,201333.33333333334,Automatic,123,Diesel,145,50.4,2.0
 2 Series,2019,153333.33333333334,Automatic,11189,Diesel,145,67.3,2.0
 X4,2019,242666.66666666666,Automatic,5744,Diesel,145,42.8,2.0
 3 Series,2019,237333.33333333334,Automatic,123,Petrol,145,42.2,2.0
 X3,2019,267333.3333333333,Automatic,123,Diesel,145,54.3,2.0
 X3,2019,266000.0,Automatic,123,Diesel,145,54.3,2.0
 1 Series,2019,197000.0,Automatic,123,Diesel,145,51.4,2.0
 3 Series,2019,241666.66666666666,Automatic,123,Diesel,145,50.4,2.0
 1 Series,2019,188333.33333333334,Manual,123,Diesel,145,53.3,2.0
 4 Series,2019,233000.0,Automatic,1649,Petrol,145,41.5,3.0
 X4,2019,312333.3333333333,Automatic,6648,Petrol,145,26.9,3.0
 1 Series,2017,171666.66666666666,Automatic,25000,Petrol,145,39.8,3.0
 X3,2019,221333.33333333334,Automatic,6070,Diesel,145,54.3,2.0
 2 Series,2019,158666.66666666666,Automatic,5215,Petrol,145,47.9,2.0
 2 Series,2017,101333.33333333333,Manual,22887,Petrol,145,55.4,1.5
 5 Series,2016,115000.0,Semi-Auto,30089,Diesel,125,60.1,2.0
 3 Series,2017,131000.0,Semi-Auto,25000,Diesel,30,64.2,2.0
 X2,2019,213000.0,Automatic,123,Diesel,145,58.9,2.0
 X2,2019,189333.33333333334,Semi-Auto,4030,Petrol,145,40.4,2.0
 2 Series,2019,131333.33333333334,Manual,4601,Petrol,145,44.1,1.5
 2 Series,2019,154333.33333333334,Semi-Auto,7060,Diesel,145,49.6,2.0
 2 Series,2019,171333.33333333334,Semi-Auto,5639,Diesel,145,49.6,2.0
 X1,2019,175666.66666666666,Semi-Auto,5197,Petrol,145,38.2,2.0
 X6,2018,308666.6666666667,Semi-Auto,12648,Diesel,145,40.9,3.0
 3 Series,2019,240666.66666666666,Automatic,123,Diesel,145,50.4,2.0
 1 Series,2019,194666.66666666666,Manual,123,Diesel,145,53.3,2.0
 3 Series,2019,238333.33333333334,Automatic,123,Diesel,145,50.4,2.0
 2 Series,2019,173666.66666666666,Automatic,123,Diesel,145,49.6,2.0
 1 Series,2019,185333.33333333334,Manual,123,Diesel,145,53.3,2.0
 7 Series,2019,390333.3333333333,Automatic,123,Diesel,145,44.8,3.0
 Z4,2019,218333.33333333334,Semi-Auto,2389,Petrol,145,38.7,2.0
 X3,2019,212000.0,Semi-Auto,19915,Petrol,145,30.4,2.0
 3 Series,2018,170333.33333333334,Semi-Auto,37052,Diesel,145,51.4,3.0
 3 Series,2018,195000.0,Semi-Auto,5243,Diesel,145,56.5,3.0
 5 Series,2016,101000.0,Manual,33700,Diesel,125,60.1,2.0
 X1,2018,130000.0,Manual,12800,Diesel,145,68.9,2.0
 4 Series,2019,189333.33333333334,Manual,123,Diesel,145,62.8,2.0
 5 Series,2019,251333.33333333334,Automatic,123,Petrol,145,48.7,2.0
 X5,2019,421000.0,Automatic,123,Diesel,145,37.7,3.0
 X3,2019,273666.6666666667,Automatic,123,Diesel,145,54.3,2.0
 X5,2017,249666.66666666666,Automatic,21379,Diesel,200,47.1,3.0
 3 Series,2019,288666.6666666667,Semi-Auto,3501,Diesel,145,47.9,3.0
 3 Series,2016,111666.66666666667,Semi-Auto,21804,Diesel,125,60.1,2.0
 X6,2017,281666.6666666667,Semi-Auto,3550,Diesel,150,44.8,3.0
 X2,2018,161666.66666666666,Semi-Auto,6350,Diesel,150,50.4,2.0
 2 Series,2018,147000.0,Semi-Auto,8090,Petrol,150,47.9,2.0
 7 Series,2017,211666.66666666666,Semi-Auto,34335,Diesel,145,54.3,3.0
 X1,2019,185666.66666666666,Automatic,123,Petrol,145,46.3,1.5
 X1,2019,200000.0,Automatic,123,Diesel,145,60.1,2.0
 X3,2019,219333.33333333334,Automatic,7345,Petrol,145,30.4,2.0
 X5,2019,344333.3333333333,Automatic,11436,Diesel,145,37.7,3.0
 1 Series,2020,199000.0,Semi-Auto,2000,Diesel,145,57.7,1.5
 X1,2020,230000.0,Semi-Auto,2000,Diesel,145,40.9,2.0
 5 Series,2019,218333.33333333334,Automatic,123,Diesel,145,49.6,2.0
 X6,2019,505000.0,Semi-Auto,4193,Petrol,150,26.4,3.0
 4 Series,2019,159666.66666666666,Automatic,9987,Diesel,145,65.7,2.0
 X2,2019,168333.33333333334,Automatic,999,Petrol,145,38.7,2.0
 X1,2014,82000.0,Automatic,33100,Diesel,160,52.3,2.0
 M5,2019,574000.0,Automatic,123,Petrol,145,26.9,4.4
 2 Series,2019,170333.33333333334,Semi-Auto,4001,Diesel,145,47.1,2.0
 2 Series,2019,149666.66666666666,Semi-Auto,4488,Petrol,145,39.8,1.5
 2 Series,2019,224666.66666666666,Automatic,123,Petrol,145,39.8,3.0
 3 Series,2019,245000.0,Automatic,123,Diesel,145,50.4,2.0
 X5,2019,494333.3333333333,Automatic,123,Diesel,145,33.6,3.0
 4 Series,2019,216000.0,Automatic,123,Diesel,145,60.1,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 2 Series,2016,73666.66666666667,Manual,26089,Petrol,30,55.4,1.5
 1 Series,2020,183333.33333333334,Manual,1510,Petrol,150,41.5,1.5
 3 Series,2017,125666.66666666667,Semi-Auto,29943,Diesel,30,64.2,2.0
 5 Series,2015,132333.33333333334,Semi-Auto,30000,Diesel,165,51.4,3.0
 X1,2017,142666.66666666666,Semi-Auto,14598,Diesel,145,60.1,2.0
 X5,2019,378333.3333333333,Automatic,8000,Diesel,145,37.7,3.0
 X1,2019,185666.66666666666,Manual,123,Petrol,145,39.8,1.5
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 1 Series,2017,113000.0,Semi-Auto,32317,Diesel,30,65.7,2.0
 3 Series,2015,111333.33333333333,Semi-Auto,47167,Diesel,125,57.6,3.0
 3 Series,2016,100000.0,Manual,32927,Diesel,125,60.1,2.0
 2 Series,2019,152666.66666666666,Manual,123,Petrol,145,52.3,1.5
 2 Series,2019,152666.66666666666,Manual,123,Petrol,145,52.3,1.5
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 X2,2019,189333.33333333334,Automatic,123,Petrol,145,38.7,2.0
 1 Series,2014,72333.33333333333,Semi-Auto,56926,Diesel,30,64.2,2.0
 1 Series,2016,67666.66666666667,Manual,32068,Diesel,20,72.4,1.5
 3 Series,2015,110000.0,Automatic,53669,Diesel,160,51.4,3.0
 1 Series,2016,92666.66666666667,Manual,9574,Diesel,30,62.8,2.0
 3 Series,2018,126666.66666666667,Manual,36039,Diesel,145,58.9,2.0
 1 Series,2015,64666.666666666664,Manual,60000,Diesel,20,70.6,1.5
 X3,2019,212000.0,Semi-Auto,17647,Petrol,145,30.4,2.0
 2 Series,2019,152666.66666666666,Manual,123,Petrol,145,52.3,1.5
 2 Series,2019,152666.66666666666,Manual,123,Petrol,145,52.3,1.5
 2 Series,2019,152666.66666666666,Manual,123,Petrol,145,52.3,1.5
 2 Series,2019,152666.66666666666,Manual,123,Petrol,145,52.3,1.5
 X1,2019,190666.66666666666,Automatic,123,Petrol,145,39.8,1.5
 X1,2019,190666.66666666666,Automatic,123,Petrol,145,39.8,1.5
 X1,2019,185666.66666666666,Manual,123,Petrol,145,39.8,1.5
 X1,2019,185666.66666666666,Manual,123,Petrol,145,39.8,1.5
 4 Series,2019,213000.0,Automatic,123,Petrol,145,48.7,2.0
 4 Series,2019,273333.3333333333,Automatic,123,Diesel,145,50.4,3.0
 4 Series,2019,208666.66666666666,Automatic,123,Diesel,145,65.7,2.0
 4 Series,2019,197000.0,Automatic,123,Petrol,145,48.7,2.0
 5 Series,2020,207666.66666666666,Semi-Auto,3168,Hybrid,145,49.6,2.0
 4 Series,2019,256666.66666666666,Automatic,8647,Petrol,145,41.5,3.0
 X2,2019,181000.0,Automatic,6106,Diesel,145,61.4,2.0
 X4,2019,324000.0,Automatic,4000,Diesel,145,37.2,3.0
 2 Series,2019,165000.0,Automatic,123,Diesel,145,65.7,2.0
 X3,2019,227666.66666666666,Automatic,2489,Diesel,145,54.3,2.0
 5 Series,2019,217000.0,Automatic,123,Petrol,145,47.9,2.0
 4 Series,2019,206666.66666666666,Automatic,123,Diesel,145,65.7,2.0
 5 Series,2019,209666.66666666666,Automatic,123,Petrol,145,50.4,2.0
 X1,2019,162000.0,Manual,4480,Petrol,145,51.4,1.5
 1 Series,2019,163000.0,Manual,5181,Petrol,145,41.5,1.5
 1 Series,2019,218333.33333333334,Automatic,6000,Petrol,145,34.5,2.0
 1 Series,2020,230000.0,Semi-Auto,4362,Diesel,145,48.7,2.0
 4 Series,2016,125666.66666666667,Semi-Auto,21660,Petrol,160,45.6,2.0
 5 Series,2014,99000.0,Semi-Auto,36919,Diesel,125,60.1,2.0
 X2,2019,182000.0,Manual,151,Diesel,150,53.3,2.0
 1 Series,2017,175000.0,Semi-Auto,18511,Petrol,145,39.8,3.0
 5 Series,2015,89333.33333333333,Semi-Auto,29719,Diesel,20,68.9,2.0
 2 Series,2019,150000.0,Semi-Auto,15006,Petrol,145,47.9,2.0
 2 Series,2019,148000.0,Automatic,7738,Diesel,145,49.6,2.0
