model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A1,2016,77000.0,Manual,19038,Petrol,0,67.3,1.0
 A4,2018,119000.0,Manual,23765,Petrol,145,50.4,1.4
 Q3,2019,189333.33333333334,Semi-Auto,1980,Diesel,145,48.7,2.0
 Q2,2017,138333.33333333334,Manual,10683,Petrol,145,50.4,1.4
 A1,2013,62666.666666666664,Manual,44374,Diesel,0,74.3,1.6
 Q3,2017,163000.0,Semi-Auto,23188,Diesel,145,53.3,2.0
 A3,2016,148000.0,Semi-Auto,37709,Petrol,200,40.4,2.0
 A3,2017,152333.33333333334,Semi-Auto,28498,Petrol,145,48.7,2.0
 A4,2016,114000.0,Semi-Auto,53339,Diesel,30,61.4,2.0
 TT,2016,117000.0,Manual,18759,Petrol,160,46.3,2.0
 A6,2013,70333.33333333333,Manual,57062,Diesel,125,57.6,2.0
 A1,2016,69333.33333333333,Manual,19360,Diesel,0,76.3,1.6
 A4,2017,118000.0,Manual,36008,Diesel,150,67.3,2.0
 A3,2017,107666.66666666667,Manual,39992,Petrol,145,54.3,1.5
 Q3,2016,121333.33333333333,Semi-Auto,19681,Diesel,145,55.4,2.0
 A3,2017,94333.33333333333,Manual,11836,Petrol,20,60.1,1.0
 A1,2019,133333.33333333334,Semi-Auto,7650,Petrol,145,47.1,1.0
 TT,2016,105333.33333333333,Manual,33000,Petrol,165,46.3,1.8
 A3,2019,173666.66666666666,Semi-Auto,5051,Diesel,145,51.4,2.0
 Q3,2019,245000.0,Semi-Auto,7728,Diesel,145,45.6,2.0
 A1,2017,84000.0,Manual,7541,Petrol,0,67.3,1.0
 Q3,2019,207666.66666666666,Semi-Auto,4300,Diesel,145,47.1,2.0
 A3,2017,117000.0,Manual,26111,Petrol,30,60.1,1.4
 Q5,2018,189333.33333333334,Semi-Auto,17640,Petrol,145,40.9,2.0
 Q2,2018,153333.33333333334,Semi-Auto,5485,Diesel,145,58.9,2.0
 Q3,2019,240000.0,Semi-Auto,6793,Petrol,145,37.2,1.5
 A6,2017,138333.33333333334,Semi-Auto,31605,Diesel,145,57.6,2.0
 A1,2018,138333.33333333334,Manual,26211,Petrol,145,39.2,2.0
 A3,2016,103666.66666666667,Manual,21540,Petrol,30,57.6,1.4
 A3,2019,148666.66666666666,Semi-Auto,17467,Petrol,145,41.5,1.5
 A3,2016,83000.0,Semi-Auto,48782,Diesel,20,68.9,1.6
 Q3,2018,135333.33333333334,Manual,9707,Petrol,145,51.4,1.4
 A1,2019,133333.33333333334,Manual,4379,Petrol,145,47.9,1.0
 Q3,2017,181000.0,Semi-Auto,3827,Petrol,145,40.4,2.0
 A4,2017,124666.66666666667,Semi-Auto,11000,Petrol,150,55.4,2.0
 A5,2013,61666.666666666664,Semi-Auto,80248,Diesel,125,58.9,2.0
 A6,2014,65000.0,Semi-Auto,64458,Diesel,30,64.2,2.0
 A4,2015,70333.33333333333,Manual,73946,Diesel,20,68.9,2.0
 Q5,2020,299000.0,Semi-Auto,1000,Diesel,150,38.2,2.0
 Q5,2020,527666.6666666666,Semi-Auto,5000,Diesel,150,32.5,3.0
 A5,2020,237333.33333333334,Semi-Auto,2000,Diesel,150,51.4,2.0
 Q2,2019,148000.0,Manual,2933,Diesel,145,49.6,1.6
 Q2,2019,148000.0,Manual,1782,Diesel,150,49.6,1.6
 A3,2019,159666.66666666666,Manual,4962,Diesel,150,51.4,1.6
 Q3,2019,176333.33333333334,Manual,8050,Petrol,150,40.9,1.5
 A7,2020,332333.3333333333,Semi-Auto,1200,Diesel,150,38.2,3.0
 A1,2016,60333.333333333336,Manual,50000,Petrol,0,67.3,1.0
 A4,2019,230000.0,Automatic,100,Diesel,145,47.9,2.0
 A4,2019,198000.0,Manual,4500,Petrol,145,39.2,2.0
 Q3,2019,214000.0,Automatic,5007,Diesel,145,48.7,2.0
 A4,2019,205333.33333333334,Manual,3378,Petrol,145,39.2,2.0
 A4,2020,245000.0,Semi-Auto,3000,Petrol,150,39.2,2.0
 Q5,2020,325666.6666666667,Semi-Auto,2000,Diesel,145,38.2,2.0
 Q2,2019,168333.33333333334,Manual,1500,Diesel,145,49.6,1.6
 A3,2019,168333.33333333334,Manual,100,Diesel,145,52.3,1.6
 A3,2019,158666.66666666666,Manual,1500,Diesel,145,52.3,1.6
 A3,2019,146000.0,Manual,5780,Diesel,145,49.6,1.6
 Q3,2016,118000.0,Manual,22406,Diesel,145,52.3,2.0
 Q7,2019,376000.0,Semi-Auto,6600,Diesel,145,32.8,3.0
 A6,2016,98000.0,Manual,26476,Diesel,30,65.7,2.0
 Q8,2019,456666.6666666667,Automatic,3000,Diesel,145,33.6,3.0
 A5,2019,203333.33333333334,Automatic,100,Diesel,145,51.4,2.0
 Q5,2019,249000.0,Automatic,100,Diesel,145,39.2,2.0
 A5,2018,175666.66666666666,Automatic,11617,Diesel,145,68.9,2.0
 A5,2018,179000.0,Automatic,11500,Diesel,145,68.9,2.0
 Q3,2019,223666.66666666666,Manual,4500,Diesel,145,42.8,2.0
 A6,2019,197000.0,Automatic,3500,Diesel,145,50.4,2.0
 Q7,2019,444666.6666666667,Automatic,1000,Diesel,145,32.8,3.0
 A6,2019,218333.33333333334,Automatic,2000,Diesel,145,50.4,2.0
 A1,2019,135333.33333333334,Manual,10661,Petrol,150,46.3,1.5
 A5,2019,214000.0,Semi-Auto,100,Diesel,145,49.6,2.0
 Q2,2019,173666.66666666666,Manual,4563,Diesel,145,49.6,1.6
 A3,2017,137333.33333333334,Semi-Auto,18778,Diesel,145,70.6,1.6
 Q2,2019,148000.0,Manual,5727,Diesel,145,49.6,1.6
 Q2,2019,169000.0,Manual,3233,Petrol,145,39.2,1.5
 Q5,2017,193666.66666666666,Semi-Auto,33761,Petrol,145,40.4,2.0
 Q2,2019,216000.0,Semi-Auto,6257,Petrol,145,33.2,2.0
 A5,2017,102333.33333333333,Manual,40677,Diesel,20,67.3,2.0
 Q7,2018,318000.0,Automatic,12200,Diesel,145,33.2,3.0
 Q2,2019,188666.66666666666,Manual,7392,Petrol,145,39.2,1.5
 A5,2019,207666.66666666666,Automatic,100,Petrol,145,40.4,2.0
 Q5,2019,240666.66666666666,Automatic,5999,Diesel,145,38.2,2.0
 A5,2019,218333.33333333334,Automatic,4500,Diesel,145,50.4,2.0
 A5,2019,203333.33333333334,Automatic,4665,Diesel,145,49.6,2.0
 A6,2018,215000.0,Automatic,1000,Diesel,145,50.4,2.0
 A5,2018,193666.66666666666,Manual,1000,Diesel,145,64.2,2.0
 Q2,2019,167000.0,Manual,7800,Diesel,145,49.6,1.6
 A5,2019,169000.0,Automatic,100,Petrol,145,53.3,1.4
 Q5,2019,256666.66666666666,Automatic,1500,Diesel,145,38.2,2.0
 A5,2019,218333.33333333334,Semi-Auto,1000,Diesel,145,48.7,2.0
 A5,2019,235333.33333333334,Automatic,2000,Diesel,145,50.4,2.0
 A6,2019,224666.66666666666,Automatic,6000,Diesel,145,50.4,2.0
 A3,2019,181000.0,Automatic,100,Diesel,145,52.3,1.6
 A3,2019,172333.33333333334,Manual,2214,Diesel,145,51.4,1.6
 A3,2019,202333.33333333334,Automatic,100,Petrol,145,38.2,2.0
 TT,2019,218333.33333333334,Automatic,6000,Petrol,145,38.7,2.0
 Q5,2016,131000.0,Semi-Auto,38197,Diesel,200,47.1,2.0
 Q3,2017,148666.66666666666,Semi-Auto,11906,Petrol,145,47.9,1.4
 A3,2019,153666.66666666666,Automatic,6109,Petrol,145,41.5,1.5
 A1,2019,128000.0,Semi-Auto,6934,Petrol,145,47.9,1.0
 R8,2019,1041000.0,Automatic,100,Petrol,145,24.1,5.2
 Q5,2019,256666.66666666666,Automatic,2000,Diesel,145,38.2,2.0
 A4,2017,143666.66666666666,Automatic,17920,Diesel,145,67.3,2.0
 A8,2018,308666.6666666667,Automatic,3000,Diesel,145,50.4,3.0
 A7,2018,308666.6666666667,Automatic,4000,Diesel,145,38.2,3.0
 A3,2019,210666.66666666666,Semi-Auto,6750,Petrol,150,34.9,2.0
 A1,2015,66666.66666666667,Manual,37634,Petrol,0,67.3,1.0
 A4,2014,81000.0,Semi-Auto,44488,Diesel,150,53.3,2.0
 R8,2019,1124000.0,Automatic,1000,Petrol,145,32.8,5.2
 A5,2018,161666.66666666666,Manual,7800,Diesel,145,68.9,2.0
 Q8,2019,437666.6666666667,Automatic,945,Diesel,145,33.6,3.0
 A8,2019,375000.0,Automatic,5900,Diesel,145,50.4,3.0
 A5,2020,252333.33333333334,Semi-Auto,384,Diesel,150,50.4,2.0
 Q7,2019,325333.3333333333,Semi-Auto,5745,Diesel,150,33.6,3.0
 A3,2015,73333.33333333333,Manual,34468,Diesel,0,74.3,1.6
 A5,2018,183000.0,Automatic,8000,Diesel,145,67.3,2.0
 A5,2018,183000.0,Automatic,7500,Petrol,145,50.4,2.0
 Q8,2019,747000.0,Automatic,5800,Diesel,145,30.7,4.0
 A6,2019,246000.0,Automatic,4000,Diesel,145,47.9,2.0
 Q3,2020,237333.33333333334,Semi-Auto,859,Diesel,150,48.7,2.0
 A1,2017,114666.66666666667,Semi-Auto,26722,Petrol,150,58.9,1.4
 Q3,2019,188333.33333333334,Semi-Auto,13479,Diesel,145,48.7,2.0
 Q2,2019,147000.0,Manual,4040,Diesel,145,49.6,1.6
 Q2,2019,150000.0,Manual,3885,Diesel,145,49.6,1.6
 A4,2019,217000.0,Semi-Auto,14563,Diesel,145,45.6,2.0
 A7,2019,217000.0,Semi-Auto,5724,Diesel,145,48.7,2.0
 A8,2018,308666.6666666667,Automatic,1000,Diesel,145,50.4,3.0
 A6,2018,189333.33333333334,Automatic,3000,Diesel,145,50.4,2.0
 Q5,2018,235333.33333333334,Automatic,3000,Diesel,145,38.2,2.0
 A1,2016,76000.0,Manual,10618,Petrol,0,67.3,1.0
 A1,2016,82000.0,Semi-Auto,16004,Petrol,30,57.6,1.4
 RS6,2015,315333.3333333333,Semi-Auto,41733,Petrol,330,29.4,4.0
 Q2,2017,143666.66666666666,Semi-Auto,15992,Diesel,145,58.9,2.0
 A3,2015,76666.66666666667,Manual,28527,Diesel,20,68.9,1.6
 A3,2016,98000.0,Automatic,24523,Diesel,20,70.6,1.6
 A3,2018,165000.0,Automatic,14267,Diesel,145,56.5,2.0
 A6,2017,139333.33333333334,Semi-Auto,25129,Diesel,145,64.2,2.0
 Q2,2017,133333.33333333334,Semi-Auto,18434,Petrol,125,52.3,1.4
 A3,2019,148666.66666666666,Semi-Auto,5700,Petrol,150,42.2,1.5
 Q3,2016,114000.0,Manual,25848,Diesel,145,55.4,2.0
 A4,2017,136333.33333333334,Semi-Auto,25079,Diesel,150,67.3,2.0
 Q3,2019,262000.0,Semi-Auto,3362,Petrol,145,30.7,2.0
 Q5,2016,181000.0,Semi-Auto,34893,Diesel,235,42.8,3.0
 A3,2017,117000.0,Manual,19701,Diesel,20,65.7,2.0
 Q2,2018,140666.66666666666,Manual,8215,Diesel,145,47.9,1.6
 A3,2017,118000.0,Manual,24408,Petrol,150,60.1,1.4
 A1,2013,48333.333333333336,Manual,62331,Petrol,125,52.3,1.4
 A1,2017,81000.0,Manual,12541,Petrol,145,67.3,1.0
 A1,2016,70666.66666666667,Manual,20826,Petrol,30,57.6,1.4
 A4,2017,108666.66666666667,Manual,49000,Diesel,30,64.2,2.0
 A5,2014,66000.0,Manual,49030,Diesel,30,64.2,2.0
 Q5,2015,121333.33333333333,Manual,29987,Petrol,260,36.2,2.0
 A3,2013,81000.0,Manual,30152,Petrol,30,54.3,1.4
 A1,2017,86000.0,Semi-Auto,31011,Petrol,145,57.6,1.4
 Q3,2016,107666.66666666667,Manual,40120,Diesel,150,52.3,2.0
 Q5,2016,127666.66666666667,Semi-Auto,47026,Diesel,200,47.1,2.0
 Q3,2015,85000.0,Manual,49166,Diesel,125,60.1,2.0
 A5,2017,154333.33333333334,Semi-Auto,29795,Diesel,145,70.6,2.0
 A3,2018,133333.33333333334,Manual,10204,Petrol,145,42.2,1.5
 A3,2016,60666.666666666664,Manual,48887,Diesel,20,70.6,1.6
 TT,2019,200000.0,Semi-Auto,8000,Petrol,150,34.9,2.0
 A6,2015,108666.66666666667,Semi-Auto,32288,Diesel,30,64.2,2.0
 A5,2019,203333.33333333334,Automatic,10,Petrol,145,40.4,2.0
 Q2,2019,152333.33333333334,Manual,5998,Diesel,145,47.9,1.6
 A6,2019,232000.0,Automatic,2250,Diesel,145,47.9,2.0
 A6,2019,232000.0,Automatic,4500,Diesel,145,47.9,2.0
 A6,2016,105333.33333333333,Semi-Auto,65379,Diesel,30,61.4,2.0
 A5,2016,156000.0,Semi-Auto,27385,Petrol,260,35.8,3.0
 Q3,2013,88333.33333333333,Semi-Auto,30256,Diesel,200,47.9,2.0
 A6,2019,218333.33333333334,Automatic,3000,Diesel,145,50.4,2.0
 A3,2016,113666.66666666667,Semi-Auto,30270,Petrol,30,56.5,1.4
 A4,2016,80000.0,Manual,45338,Petrol,145,51.4,1.4
 Q7,2017,258000.0,Semi-Auto,27148,Diesel,150,47.9,3.0
 TT,2019,259666.66666666666,Semi-Auto,2847,Petrol,150,35.3,2.0
 Q2,2019,172333.33333333334,Semi-Auto,3342,Petrol,150,40.9,1.5
 A3,2016,78000.0,Manual,39154,Petrol,20,60.1,1.4
 A3,2014,95666.66666666667,Semi-Auto,25256,Diesel,30,64.2,2.0
 Q5,2016,195000.0,Semi-Auto,52427,Diesel,235,42.2,3.0
 A5,2018,197000.0,Automatic,18714,Diesel,145,62.8,2.0
 A4,2018,168333.33333333334,Automatic,6541,Diesel,145,65.7,2.0
 A4,2018,148666.66666666666,Manual,12956,Petrol,145,53.3,1.4
 A6,2019,210666.66666666666,Automatic,1850,Diesel,145,47.9,2.0
 TT,2017,128666.66666666667,Semi-Auto,56876,Petrol,145,42.8,2.0
 A3,2017,133333.33333333334,Semi-Auto,15361,Petrol,145,56.5,1.5
 A4,2017,119333.33333333333,Manual,39382,Petrol,150,48.7,2.0
 A4,2014,75666.66666666667,Manual,51529,Diesel,30,62.8,2.0
 A1,2018,91333.33333333333,Manual,6625,Petrol,150,67.3,1.0
 Q2,2019,175666.66666666666,Semi-Auto,17,Diesel,145,47.9,2.0
 A1,2019,142333.33333333334,Manual,1800,Petrol,145,47.9,1.0
 Q5,2019,288333.3333333333,Automatic,2000,Petrol,145,32.1,2.0
 Q3,2019,201333.33333333334,Semi-Auto,5447,Diesel,145,47.1,2.0
 Q2,2019,140666.66666666666,Manual,3590,Diesel,145,49.6,1.6
 A3,2019,155666.66666666666,Automatic,14537,Petrol,145,41.5,1.5
 Q7,2019,366666.6666666667,Semi-Auto,5391,Diesel,145,32.8,3.0
 Q3,2015,108666.66666666667,Manual,31554,Petrol,235,38.7,2.0
 A4,2015,89333.33333333333,Semi-Auto,35670,Diesel,125,58.9,2.0
 A3,2015,99000.0,Semi-Auto,47355,Diesel,125,57.6,2.0
 TT,2017,116000.0,Semi-Auto,90778,Diesel,150,52.3,2.0
 A7,2017,179666.66666666666,Semi-Auto,24337,Diesel,150,55.4,3.0
 A3,2016,99000.0,Semi-Auto,55561,Petrol,125,48.7,2.0
 Q3,2015,80000.0,Manual,46062,Petrol,125,50.4,1.4
 A5,2015,126666.66666666667,Semi-Auto,40889,Petrol,260,35.8,3.0
 A1,2015,64666.666666666664,Manual,27209,Petrol,0,67.3,1.0
 Q5,2014,94666.66666666667,Manual,65374,Diesel,200,47.9,2.0
 A4,2013,82000.0,Semi-Auto,27700,Diesel,145,53.3,2.0
 Q5,2018,293333.3333333333,Semi-Auto,12088,Petrol,145,34.0,3.0
 Q3,2019,179000.0,Manual,2714,Diesel,145,42.8,2.0
 A1,2019,142333.33333333334,Semi-Auto,10,Petrol,145,44.8,1.5
 A3,2013,76000.0,Semi-Auto,52249,Petrol,30,57.6,1.4
 Q3,2017,126000.0,Semi-Auto,13766,Petrol,145,47.9,1.4
 A4,2017,133000.0,Manual,29884,Diesel,145,67.3,2.0
 Q2,2018,133000.0,Semi-Auto,21000,Diesel,145,58.9,2.0
 TT,2014,69333.33333333333,Manual,56000,Petrol,165,44.1,1.8
 Q3,2014,89333.33333333333,Semi-Auto,50000,Diesel,205,47.9,2.0
 A4,2019,246000.0,Semi-Auto,3019,Diesel,145,44.1,2.0
 A8,2019,265000.0,Automatic,16584,Petrol,145,37.7,3.0
 Q3,2017,138333.33333333334,Semi-Auto,36852,Diesel,160,50.4,2.0
 Q3,2019,246000.0,Semi-Auto,4613,Diesel,145,45.6,2.0
 A5,2016,127666.66666666667,Manual,9141,Diesel,30,64.2,2.0
 A1,2018,114666.66666666667,Manual,8155,Petrol,145,51.4,1.0
 A4,2019,210666.66666666666,Automatic,2798,Diesel,145,44.8,2.0
 Q5,2019,218333.33333333334,Automatic,11500,Diesel,145,56.5,2.0
 A5,2019,175666.66666666666,Manual,7961,Diesel,145,68.9,2.0
 A5,2019,172333.33333333334,Manual,9250,Diesel,145,68.9,2.0
 A8,2015,125333.33333333333,Automatic,40275,Diesel,200,47.9,3.0
 A4,2019,232000.0,Automatic,3500,Diesel,145,47.9,2.0
 Q5,2019,259666.66666666666,Automatic,10,Diesel,145,38.2,2.0
 Q5,2019,273666.6666666667,Automatic,1200,Petrol,145,32.1,2.0
 A6,2019,281000.0,Automatic,11000,Diesel,145,47.9,2.0
 Q3,2019,207666.66666666666,Automatic,1000,Diesel,145,48.7,2.0
 Q5,2019,316000.0,Semi-Auto,2010,Hybrid,135,117.7,2.0
 A6,2019,259666.66666666666,Automatic,2000,Diesel,145,50.4,2.0
 Q5,2019,281000.0,Automatic,4500,Diesel,145,38.2,2.0
 A4,2019,183000.0,Automatic,3300,Diesel,145,48.7,2.0
 Q5,2019,271333.3333333333,Automatic,10,Diesel,145,38.2,2.0
 Q5,2019,232000.0,Automatic,10,Diesel,145,39.2,2.0
 Q3,2019,200000.0,Manual,5500,Diesel,145,42.8,2.0
 A5,2019,197000.0,Automatic,10,Petrol,145,39.8,2.0
 A6,2019,242666.66666666666,Automatic,100,Diesel,145,47.9,2.0
 A1,2019,148666.66666666666,Semi-Auto,10,Petrol,145,44.8,1.5
 A4,2019,179000.0,Manual,500,Petrol,145,39.2,2.0
 Q8,2019,417666.6666666667,Automatic,8702,Diesel,145,33.6,3.0
 Q3,2017,122000.0,Semi-Auto,19000,Petrol,150,47.9,1.4
 A3,2014,58333.333333333336,Manual,51390,Petrol,125,53.3,1.4
 A3,2017,106666.66666666667,Semi-Auto,25483,Petrol,150,57.6,1.4
 A4,2016,87333.33333333333,Semi-Auto,40491,Diesel,0,72.4,2.0
 A3,2017,87333.33333333333,Semi-Auto,40307,Diesel,0,74.3,1.6
 Q3,2017,135333.33333333334,Manual,22620,Petrol,145,49.6,1.4
 A6,2017,113000.0,Manual,20696,Diesel,150,65.7,2.0
 A1,2019,148000.0,Semi-Auto,11275,Petrol,150,40.9,2.0
 A4,2017,101333.33333333333,Manual,28000,Petrol,150,51.4,1.4
 Q5,2017,297000.0,Semi-Auto,16540,Petrol,150,34.0,3.0
 A5,2020,225666.66666666666,Semi-Auto,34,Diesel,145,50.4,2.0
 A3,2019,175666.66666666666,Semi-Auto,2621,Diesel,145,50.4,2.0
 Q2,2019,169000.0,Semi-Auto,1819,Petrol,145,42.2,1.5
 A1,2017,90333.33333333333,Manual,5697,Petrol,145,55.4,1.4
 A3,2018,135333.33333333334,Semi-Auto,11924,Petrol,150,42.2,1.5
 A3,2017,132333.33333333334,Manual,7840,Petrol,30,60.1,1.4
 A1,2017,94333.33333333333,Manual,27937,Petrol,30,57.6,1.4
 A1,2015,73333.33333333333,Manual,42157,Diesel,0,80.7,1.6
 A3,2016,92666.66666666667,Semi-Auto,37416,Diesel,30,62.8,2.0
 Q3,2016,124666.66666666667,Semi-Auto,23237,Diesel,160,50.4,2.0
 A3,2015,80000.0,Manual,49969,Petrol,125,52.3,1.4
 A1,2016,92333.33333333333,Manual,21257,Petrol,30,55.4,1.4
 Q3,2016,108666.66666666667,Manual,41376,Diesel,145,52.3,2.0
 A4,2019,161666.66666666666,Manual,1948,Petrol,145,40.4,2.0
 A4,2019,186333.33333333334,Manual,5500,Petrol,145,39.2,2.0
 A6,2019,197000.0,Automatic,2100,Diesel,145,50.4,2.0
 A6,2019,197000.0,Semi-Auto,16637,Diesel,145,47.9,2.0
 RS3,2015,175000.0,Semi-Auto,49610,Petrol,300,34.9,2.5
 A5,2017,133000.0,Semi-Auto,22631,Diesel,30,67.3,2.0
 Q3,2014,92666.66666666667,Manual,48708,Petrol,235,38.7,2.0
 Q2,2018,114666.66666666667,Manual,6349,Petrol,145,47.9,1.0
 A3,2018,135333.33333333334,Semi-Auto,8982,Petrol,145,56.5,1.5
 A3,2018,125000.0,Manual,19792,Petrol,145,54.3,1.5
 A5,2015,82000.0,Manual,45500,Diesel,20,67.3,2.0
 A4,2017,93666.66666666667,Manual,80005,Diesel,145,70.6,2.0
 Q2,2017,124666.66666666667,Semi-Auto,24354,Diesel,20,68.9,1.6
 A4,2019,161666.66666666666,Manual,1900,Petrol,145,40.4,2.0
 A4,2019,175666.66666666666,Automatic,6000,Petrol,145,39.2,2.0
 A4,2019,172333.33333333334,Automatic,2500,Petrol,145,39.2,2.0
 A5,2019,175666.66666666666,Manual,7951,Diesel,145,64.2,2.0
 Q2,2019,146000.0,Manual,3386,Diesel,145,47.9,1.6
 A3,2019,138333.33333333334,Manual,9281,Petrol,145,47.1,1.0
 Q5,2019,246000.0,Automatic,14598,Diesel,145,56.5,2.0
 A1,2015,68666.66666666667,Manual,37081,Petrol,30,56.5,1.4
 A6,2016,106333.33333333333,Automatic,67189,Diesel,145,56.5,2.0
 Q3,2016,99333.33333333333,Manual,14997,Petrol,125,50.4,1.4
 A1,2016,63666.666666666664,Manual,35412,Petrol,30,57.6,1.4
 A3,2014,70666.66666666667,Manual,53010,Petrol,30,55.4,1.4
 A4,2019,140666.66666666666,Automatic,8649,Petrol,145,40.9,2.0
 A6,2017,187000.0,Semi-Auto,34727,Diesel,205,47.1,3.0
 A3,2013,76666.66666666667,Semi-Auto,59386,Petrol,125,50.4,1.8
 A3,2016,80000.0,Manual,18617,Petrol,20,60.1,1.0
 Q3,2013,66000.0,Manual,52210,Diesel,150,54.3,2.0
 A3,2016,67000.0,Manual,46516,Diesel,20,70.6,2.0
 A3,2016,62666.666666666664,Manual,67537,Diesel,0,74.3,1.6
 A1,2016,71666.66666666667,Manual,17248,Petrol,30,55.4,1.4
 TT,2013,60666.666666666664,Manual,55159,Diesel,160,51.4,2.0
 Q5,2015,126666.66666666667,Automatic,33000,Diesel,200,47.1,2.0
 A5,2016,102333.33333333333,Manual,51410,Diesel,125,57.6,2.0
 Q3,2016,109666.66666666667,Manual,27410,Diesel,145,52.3,2.0
 A3,2016,75666.66666666667,Manual,30864,Diesel,0,83.1,1.6
 A3,2016,73333.33333333333,Manual,28403,Diesel,0,83.1,1.6
 A1,2019,105666.66666666667,Manual,11120,Petrol,145,51.4,1.0
 A4,2015,76666.66666666667,Semi-Auto,52992,Diesel,125,58.9,2.0
 A7,2014,127666.66666666667,Semi-Auto,44247,Diesel,235,44.8,3.0
 Q2,2017,114666.66666666667,Manual,14383,Petrol,145,52.3,1.4
 A6,2018,161666.66666666666,Semi-Auto,15350,Diesel,145,61.4,2.0
 A1,2015,72666.66666666667,Manual,43578,Petrol,30,58.9,1.4
 A3,2016,78666.66666666667,Manual,68829,Diesel,20,67.3,2.0
 Q5,2017,191666.66666666666,Automatic,30324,Petrol,145,40.4,2.0
 Q5,2015,126666.66666666667,Semi-Auto,35112,Diesel,200,47.1,2.0
 A4,2014,66000.0,Semi-Auto,65203,Diesel,125,58.9,2.0
 A3,2015,78666.66666666667,Manual,39362,Diesel,20,68.9,2.0
 A3,2016,79000.0,Manual,58161,Petrol,30,57.6,1.4
 Q5,2016,115000.0,Manual,63117,Diesel,200,47.9,2.0
 A6,2017,159666.66666666666,Automatic,17845,Diesel,145,58.9,2.0
 A1,2019,126000.0,Automatic,5121,Petrol,145,47.9,1.0
 A4,2017,116000.0,Manual,28472,Petrol,125,50.4,2.0
 A1,2016,70666.66666666667,Manual,30582,Petrol,30,55.4,1.4
 A3,2015,64000.0,Manual,72952,Diesel,20,68.9,2.0
 A3,2017,102666.66666666667,Manual,20505,Petrol,145,60.1,1.0
 A3,2017,108666.66666666667,Manual,38837,Petrol,145,55.4,1.5
 A1,2017,98333.33333333333,Manual,25253,Petrol,30,56.5,1.4
 A1,2015,63666.666666666664,Manual,27013,Petrol,30,57.6,1.4
 A5,2014,76666.66666666667,Manual,44998,Petrol,145,49.6,1.8
 A5,2016,111666.66666666667,Manual,42318,Diesel,160,53.3,2.0
 A1,2014,63666.666666666664,Manual,30287,Petrol,125,53.3,1.4
 A3,2013,89333.33333333333,Semi-Auto,30973,Petrol,125,50.4,1.8
 A1,2016,69666.66666666667,Manual,19807,Petrol,30,57.6,1.4
 A6,2014,65000.0,Semi-Auto,64460,Diesel,30,64.2,2.0
 A3,2017,151000.0,Semi-Auto,9031,Petrol,145,47.9,2.0
 A4,2015,83000.0,Manual,92582,Diesel,150,53.3,2.0
 A3,2016,79000.0,Semi-Auto,51757,Petrol,20,60.1,1.4
 A1,2017,83000.0,Manual,7395,Petrol,150,67.3,1.0
 Q3,2016,104333.33333333333,Semi-Auto,63345,Diesel,160,50.4,2.0
 Q3,2016,105333.33333333333,Manual,33266,Diesel,30,60.1,2.0
 Q3,2017,135333.33333333334,Manual,25868,Petrol,145,49.6,1.4
 A4,2016,89333.33333333333,Manual,21069,Petrol,150,51.4,1.4
 Q3,2017,112666.66666666667,Semi-Auto,40047,Petrol,145,47.9,1.4
 A6,2016,110666.66666666667,Manual,36611,Diesel,30,61.4,2.0
 A5,2016,114000.0,Automatic,51235,Diesel,160,50.4,2.0
 Q2,2017,108666.66666666667,Semi-Auto,54305,Petrol,30,54.3,1.4
 A5,2016,118000.0,Manual,35500,Diesel,165,53.3,2.0
 A4,2016,111333.33333333333,Semi-Auto,39073,Diesel,30,64.2,3.0
 A4,2014,73333.33333333333,Manual,42000,Diesel,30,64.2,2.0
 Q5,2013,142000.0,Semi-Auto,54143,Diesel,265,41.5,3.0
 A4,2013,73333.33333333333,Manual,26500,Petrol,150,49.6,1.8
 A1,2018,101333.33333333333,Manual,23102,Petrol,145,55.4,1.4
 A6,2016,102333.33333333333,Manual,37729,Diesel,30,64.2,2.0
 A4,2016,104333.33333333333,Manual,29760,Diesel,30,64.2,2.0
 A3,2017,88333.33333333333,Manual,23450,Diesel,0,74.3,1.6
 Q3,2017,137333.33333333334,Semi-Auto,51483,Diesel,160,51.4,2.0
 Q3,2016,89333.33333333333,Manual,42299,Diesel,30,61.4,2.0
 A5,2013,64000.0,Manual,62090,Diesel,30,64.2,2.0
 A3,2013,44666.666666666664,Manual,89831,Diesel,0,74.3,1.6
 Q2,2017,116000.0,Manual,46140,Diesel,145,61.4,1.6
 A1,2017,108666.66666666667,Manual,16760,Petrol,145,70.6,1.4
 Q5,2014,170333.33333333334,Semi-Auto,35025,Diesel,260,41.5,3.0
 A6,2016,124666.66666666667,Manual,25718,Diesel,125,58.9,2.0
 A3,2016,104333.33333333333,Semi-Auto,32200,Diesel,30,61.4,2.0
 A3,2016,95666.66666666667,Manual,30000,Diesel,20,67.3,2.0
 Q3,2017,154333.33333333334,Manual,20054,Diesel,145,54.3,2.0
 A1,2019,128000.0,Manual,6958,Petrol,145,50.4,1.0
 TT,2016,92666.66666666667,Manual,51545,Petrol,150,47.1,1.8
 A3,2017,107666.66666666667,Automatic,12000,Diesel,145,70.6,1.6
 Q5,2015,127666.66666666667,Semi-Auto,26190,Diesel,200,47.1,2.0
 TT,2016,94666.66666666667,Manual,50403,Petrol,145,47.1,1.8
